,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot,train_acc
37,37.0,0.9751666666666666,0.9988333333333334,0.9783333333333334,0.991,0.993,0.9998333333333334,0.9873333333333333,0.9983333333333333,0.9991666666666666,0.997,0.9918000102043152
38,38.0,0.9973333333333333,0.9993333333333333,0.997,0.9988333333333334,0.9985,0.9995,0.9953333333333333,0.9971666666666666,0.9998333333333334,0.9996666666666667,0.9982500076293945
39,39.0,0.996,0.9996666666666667,0.998,0.9998333333333334,0.9991666666666666,0.9998333333333334,0.9978333333333333,1.0,1.0,0.999,0.9989333152770996
40,40.0,0.9988333333333334,1.0,0.9991666666666666,1.0,1.0,1.0,0.9993333333333333,1.0,1.0,0.9993333333333333,0.999666690826416
41,41.0,0.9995,1.0,0.9991666666666666,0.9998333333333334,0.9995,1.0,1.0,0.9993333333333333,1.0,1.0,0.9997333288192749
42,42.0,0.9993333333333333,1.0,0.9995,0.9998333333333334,0.9998333333333334,1.0,0.9993333333333333,1.0,1.0,0.9998333333333334,0.9997667074203491
43,43.0,1.0,1.0,0.9998333333333334,1.0,0.9996666666666667,1.0,1.0,1.0,1.0,1.0,0.9999499917030334
44,44.0,0.9998333333333334,1.0,0.9998333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999666810035706
45,45.0,0.9998333333333334,1.0,0.9998333333333334,1.0,1.0,1.0,0.9998333333333334,1.0,1.0,1.0,0.9999499917030334
46,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
