,epoch,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck
34,34.0,0.6509719249662658,0.5013668062862486,1.1394107425650095,1.9938159410343432,1.127622277115847,1.8854848630800836,0.802126651734337,0.8992548853606532,0.4999729539286064,0.4999729539286064
35,35.0,0.6523707779619623,0.5012397574267842,1.1393498573628813,1.993510039126921,1.1275620218385343,1.8844416544689264,0.8021640019306951,0.8989371114634201,0.5000784238768288,0.5003463545430455
36,36.0,0.6523923354331435,0.5019585711111021,1.139273573913337,1.993177238981875,1.1272610528684226,1.8846923853087507,0.8019498882333148,0.898787041288096,0.5000449418809612,0.5004629709809972
37,37.0,0.6524255442366687,0.5019339264646883,1.1391037229614323,1.9926808039957122,1.1269802891640026,1.8853538433467318,0.8017501488554601,0.8990125768865408,0.5000203911879499,0.5007387529008114
38,38.0,0.6525466804480935,0.5021275362796324,1.1390873807199005,1.9924529605845138,1.1271895362172268,1.8851382717157297,0.801658476627536,0.8989996791315995,0.5000178336023816,0.5007816446733855
39,39.0,0.6525368862455401,0.502119999747848,1.139070283931476,1.9924230554628442,1.1271726180059103,1.88510997730151,0.8016464443764588,0.8989861858671072,0.5001103408021637,0.5008242082591434
40,40.0,0.6526588881425993,0.5021134461416155,1.139055416931325,1.9923970506110942,1.1271579062925783,1.8850853730863772,0.801635981389251,0.8989744524140012,0.5001038134257435,0.5008176715654162
41,41.0,0.6526556193644869,0.5021109313556033,1.1390497120838414,1.9923870718856243,1.1271522610326115,1.885075931820933,0.8016319664739596,0.8989699499885121,0.5001013087047798,0.5008652472896502
42,42.0,0.6526523502922277,0.5021084163432935,1.139044006722997,1.992377092262201,1.1271466152646459,1.8850664897058995,0.8016279511973788,0.8989654471578643,0.5000988037584244,0.5009128272950686
43,43.0,0.652713358628547,0.5021051391784461,1.1390365724023266,1.9923640884009692,1.127139258595956,1.8850541862402854,0.8016227191262626,0.8989595797836747,0.500095539709931,0.5009095579336005
44,44.0,0.652713358628547,0.5021051391784461,1.1390365724023266,1.9923640884009692,1.127139258595956,1.8850541862402854,0.8016227191262626,0.8989595797836747,0.500095539709931,0.5009095579336005
45,45.0,0.652713358628547,0.5021051391784461,1.1390365724023266,1.9923640884009692,1.127139258595956,1.8850541862402854,0.8016227191262626,0.8989595797836747,0.500095539709931,0.5009095579336005
46,46.0,0.652713358628547,0.5021051391784461,1.1390365724023266,1.9923640884009692,1.127139258595956,1.8850541862402854,0.8016227191262626,0.8989595797836747,0.500095539709931,0.5009095579336005
47,47.0,0.652713358628547,0.5021051391784461,1.1390365724023266,1.9923640884009692,1.127139258595956,1.8850541862402854,0.8016227191262626,0.8989595797836747,0.500095539709931,0.5009095579336005
48,48.0,0.652713358628547,0.5021051391784461,1.1390365724023266,1.9923640884009692,1.127139258595956,1.8850541862402854,0.8016227191262626,0.8989595797836747,0.500095539709931,0.5009095579336005
49,49.0,0.652713358628547,0.5021051391784461,1.1390365724023266,1.9923640884009692,1.127139258595956,1.8850541862402854,0.8016227191262626,0.8989595797836747,0.500095539709931,0.5009095579336005
50,50.0,0.652713358628547,0.5021051391784461,1.1390365724023266,1.9923640884009692,1.127139258595956,1.8850541862402854,0.8016227191262626,0.8989595797836747,0.500095539709931,0.5009095579336005
51,51.0,0.6527100889778459,0.5021026239726537,1.1390308666025626,1.992354108009803,1.1271336123936555,1.8850447433988602,0.8016187035407825,0.8989550766066192,0.5000930345708674,0.5009571419263488
52,52.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
53,53.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
54,54.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
55,55.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
56,56.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
57,57.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
58,58.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
59,59.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
60,60.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
61,61.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
62,62.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
63,63.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
64,64.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
65,65.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
66,66.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
67,67.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
68,68.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
69,69.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
70,70.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
71,71.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
72,72.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
73,73.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
74,74.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
75,75.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
76,76.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
77,77.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
78,78.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
79,79.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
80,80.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
81,81.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
82,82.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
83,83.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
84,84.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
85,85.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
86,86.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
87,87.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
88,88.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
89,89.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
90,90.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
91,91.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
92,92.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
93,93.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
94,94.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
95,95.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
96,96.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
97,97.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
98,98.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
99,99.0,0.652710088977846,0.5021026239726538,1.1390308666025628,1.9923541080098035,1.1271336123936557,1.8850447433988606,0.8016187035407827,0.8989550766066194,0.5000930345708675,0.5009571419263489
